Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-uhe4,randomiser-r7fb,checkpoint-mnac,branch-hilv,randomiser-hr2x,checkpoint-cks2,checkpoint-d6jh,randomiser-hr9o,checkpoint-jk6r,randomiser-8myq,checkpoint-lpef,checkpoint-8p6q,randomiser-fslx,randomiser-1ls2,checkpoint-j7fq,checkpoint-n8cs,randomiser-z5ou,randomiser-kdpl,Randomise questionnaire elements?,Question Key,Response
1,1601467297907,30/09/2020 12:01:37,1601467296936,1,30/09/2020 13:01:36,10169,131,questionnaire-mwdx,,7016198,5ef8bf948a48ac03adaad640,2028981,,complete,,5f74736d7d5b8f01b6185f13,computer,Desktop or Laptop,Chromium OS 13310.91.0,Chrome 85.0.4183.131,1536x864,1536x738,Test_Checkpoint,A. Info and Consent,198,,study_6_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFG,,,,,No,BEGIN QUESTIONNAIRE,
2,1601467418735,30/09/2020 12:03:38,1601467417786,1,30/09/2020 13:03:37,10169,131,questionnaire-mwdx,,7016198,5ef8bf948a48ac03adaad640,2028981,,complete,,5f74736d7d5b8f01b6185f13,computer,Desktop or Laptop,Chromium OS 13310.91.0,Chrome 85.0.4183.131,1536x864,1536x738,Test_Checkpoint,A. Info and Consent,198,,study_6_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFG,,,,,No,consent_1,I confirm that I have read and understood the information provided above and have had the opportunity to ask questions.
3,1601467418813,30/09/2020 12:03:38,1601467417788,1,30/09/2020 13:03:37,10169,131,questionnaire-mwdx,,7016198,5ef8bf948a48ac03adaad640,2028981,,complete,,5f74736d7d5b8f01b6185f13,computer,Desktop or Laptop,Chromium OS 13310.91.0,Chrome 85.0.4183.131,1536x864,1536x738,Test_Checkpoint,A. Info and Consent,198,,study_6_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFG,,,,,No,consent_1-quantised,1
4,1601467418813,30/09/2020 12:03:38,1601467417788,1,30/09/2020 13:03:37,10169,131,questionnaire-mwdx,,7016198,5ef8bf948a48ac03adaad640,2028981,,complete,,5f74736d7d5b8f01b6185f13,computer,Desktop or Laptop,Chromium OS 13310.91.0,Chrome 85.0.4183.131,1536x864,1536x738,Test_Checkpoint,A. Info and Consent,198,,study_6_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFG,,,,,No,consent_2,I understand that my participation is voluntary and that I am free to withdraw at any time.
5,1601467418813,30/09/2020 12:03:38,1601467417788,1,30/09/2020 13:03:37,10169,131,questionnaire-mwdx,,7016198,5ef8bf948a48ac03adaad640,2028981,,complete,,5f74736d7d5b8f01b6185f13,computer,Desktop or Laptop,Chromium OS 13310.91.0,Chrome 85.0.4183.131,1536x864,1536x738,Test_Checkpoint,A. Info and Consent,198,,study_6_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFG,,,,,No,consent_2-quantised,1
6,1601467418813,30/09/2020 12:03:38,1601467417788,1,30/09/2020 13:03:37,10169,131,questionnaire-mwdx,,7016198,5ef8bf948a48ac03adaad640,2028981,,complete,,5f74736d7d5b8f01b6185f13,computer,Desktop or Laptop,Chromium OS 13310.91.0,Chrome 85.0.4183.131,1536x864,1536x738,Test_Checkpoint,A. Info and Consent,198,,study_6_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFG,,,,,No,consent_3,I confirm that I am aged 18 or over and that I agree to take part in this study.
7,1601467418813,30/09/2020 12:03:38,1601467417789,1,30/09/2020 13:03:37,10169,131,questionnaire-mwdx,,7016198,5ef8bf948a48ac03adaad640,2028981,,complete,,5f74736d7d5b8f01b6185f13,computer,Desktop or Laptop,Chromium OS 13310.91.0,Chrome 85.0.4183.131,1536x864,1536x738,Test_Checkpoint,A. Info and Consent,198,,study_6_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFG,,,,,No,consent_3-quantised,1
8,1601467418813,30/09/2020 12:03:38,1601467417789,1,30/09/2020 13:03:37,10169,131,questionnaire-mwdx,,7016198,5ef8bf948a48ac03adaad640,2028981,,complete,,5f74736d7d5b8f01b6185f13,computer,Desktop or Laptop,Chromium OS 13310.91.0,Chrome 85.0.4183.131,1536x864,1536x738,Test_Checkpoint,A. Info and Consent,198,,study_6_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFG,,,,,No,END QUESTIONNAIRE,120854
1,1601467305745,30/09/2020 12:01:45,1601467361853,1,30/09/2020 13:02:41,10169,131,questionnaire-mwdx,,7016208,58556f5f71a3ef0001cc94f1,2028984,,complete,,5f7473573ea2c101128c68f9,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 85.0.4183.83,1440x900,1440x821,Test_Checkpoint,A. Info and Consent,198,Grey_RFG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,No,BEGIN QUESTIONNAIRE,
2,1601467423053,30/09/2020 12:03:43,1601467479238,1,30/09/2020 13:04:39,10169,131,questionnaire-mwdx,,7016208,58556f5f71a3ef0001cc94f1,2028984,,complete,,5f7473573ea2c101128c68f9,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 85.0.4183.83,1440x900,1440x821,Test_Checkpoint,A. Info and Consent,198,Grey_RFG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,No,consent_1,I confirm that I have read and understood the information provided above and have had the opportunity to ask questions.
3,1601467423145,30/09/2020 12:03:43,1601467479239,1,30/09/2020 13:04:39,10169,131,questionnaire-mwdx,,7016208,58556f5f71a3ef0001cc94f1,2028984,,complete,,5f7473573ea2c101128c68f9,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 85.0.4183.83,1440x900,1440x821,Test_Checkpoint,A. Info and Consent,198,Grey_RFG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,No,consent_1-quantised,1
4,1601467423145,30/09/2020 12:03:43,1601467479240,1,30/09/2020 13:04:39,10169,131,questionnaire-mwdx,,7016208,58556f5f71a3ef0001cc94f1,2028984,,complete,,5f7473573ea2c101128c68f9,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 85.0.4183.83,1440x900,1440x821,Test_Checkpoint,A. Info and Consent,198,Grey_RFG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,No,consent_2,I understand that my participation is voluntary and that I am free to withdraw at any time.
5,1601467423145,30/09/2020 12:03:43,1601467479240,1,30/09/2020 13:04:39,10169,131,questionnaire-mwdx,,7016208,58556f5f71a3ef0001cc94f1,2028984,,complete,,5f7473573ea2c101128c68f9,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 85.0.4183.83,1440x900,1440x821,Test_Checkpoint,A. Info and Consent,198,Grey_RFG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,No,consent_2-quantised,1
6,1601467423145,30/09/2020 12:03:43,1601467479240,1,30/09/2020 13:04:39,10169,131,questionnaire-mwdx,,7016208,58556f5f71a3ef0001cc94f1,2028984,,complete,,5f7473573ea2c101128c68f9,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 85.0.4183.83,1440x900,1440x821,Test_Checkpoint,A. Info and Consent,198,Grey_RFG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,No,consent_3,I confirm that I am aged 18 or over and that I agree to take part in this study.
7,1601467423145,30/09/2020 12:03:43,1601467479240,1,30/09/2020 13:04:39,10169,131,questionnaire-mwdx,,7016208,58556f5f71a3ef0001cc94f1,2028984,,complete,,5f7473573ea2c101128c68f9,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 85.0.4183.83,1440x900,1440x821,Test_Checkpoint,A. Info and Consent,198,Grey_RFG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,No,consent_3-quantised,1
8,1601467423145,30/09/2020 12:03:43,1601467479240,1,30/09/2020 13:04:39,10169,131,questionnaire-mwdx,,7016208,58556f5f71a3ef0001cc94f1,2028984,,complete,,5f7473573ea2c101128c68f9,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 85.0.4183.83,1440x900,1440x821,Test_Checkpoint,A. Info and Consent,198,Grey_RFG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,No,END QUESTIONNAIRE,117387
1,1601467318955,30/09/2020 12:01:58,1601467321084,-9,30/09/2020 03:02:01,10169,131,questionnaire-mwdx,,7016216,5c04facfd30e3200016df2e7,2028986,,complete,,5f747375b8ca3a01b7dc22f4,computer,Desktop or Laptop,Windows 10,Opera 70.0.3728.189,1366x768,1366x658,Test_Checkpoint,A. Info and Consent,198,,study_3_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,No,BEGIN QUESTIONNAIRE,
2,1601467346905,30/09/2020 12:02:26,1601467349076,-9,30/09/2020 03:02:29,10169,131,questionnaire-mwdx,,7016216,5c04facfd30e3200016df2e7,2028986,,complete,,5f747375b8ca3a01b7dc22f4,computer,Desktop or Laptop,Windows 10,Opera 70.0.3728.189,1366x768,1366x658,Test_Checkpoint,A. Info and Consent,198,,study_3_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,No,consent_1,I confirm that I have read and understood the information provided above and have had the opportunity to ask questions.
3,1601467347675,30/09/2020 12:02:27,1601467349078,-9,30/09/2020 03:02:29,10169,131,questionnaire-mwdx,,7016216,5c04facfd30e3200016df2e7,2028986,,complete,,5f747375b8ca3a01b7dc22f4,computer,Desktop or Laptop,Windows 10,Opera 70.0.3728.189,1366x768,1366x658,Test_Checkpoint,A. Info and Consent,198,,study_3_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,No,consent_1-quantised,1
4,1601467347675,30/09/2020 12:02:27,1601467349078,-9,30/09/2020 03:02:29,10169,131,questionnaire-mwdx,,7016216,5c04facfd30e3200016df2e7,2028986,,complete,,5f747375b8ca3a01b7dc22f4,computer,Desktop or Laptop,Windows 10,Opera 70.0.3728.189,1366x768,1366x658,Test_Checkpoint,A. Info and Consent,198,,study_3_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,No,consent_2,I understand that my participation is voluntary and that I am free to withdraw at any time.
5,1601467347675,30/09/2020 12:02:27,1601467349079,-9,30/09/2020 03:02:29,10169,131,questionnaire-mwdx,,7016216,5c04facfd30e3200016df2e7,2028986,,complete,,5f747375b8ca3a01b7dc22f4,computer,Desktop or Laptop,Windows 10,Opera 70.0.3728.189,1366x768,1366x658,Test_Checkpoint,A. Info and Consent,198,,study_3_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,No,consent_2-quantised,1
6,1601467347675,30/09/2020 12:02:27,1601467349079,-9,30/09/2020 03:02:29,10169,131,questionnaire-mwdx,,7016216,5c04facfd30e3200016df2e7,2028986,,complete,,5f747375b8ca3a01b7dc22f4,computer,Desktop or Laptop,Windows 10,Opera 70.0.3728.189,1366x768,1366x658,Test_Checkpoint,A. Info and Consent,198,,study_3_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,No,consent_3,I confirm that I am aged 18 or over and that I agree to take part in this study.
7,1601467347675,30/09/2020 12:02:27,1601467349079,-9,30/09/2020 03:02:29,10169,131,questionnaire-mwdx,,7016216,5c04facfd30e3200016df2e7,2028986,,complete,,5f747375b8ca3a01b7dc22f4,computer,Desktop or Laptop,Windows 10,Opera 70.0.3728.189,1366x768,1366x658,Test_Checkpoint,A. Info and Consent,198,,study_3_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,No,consent_3-quantised,1
8,1601467347675,30/09/2020 12:02:27,1601467349080,-9,30/09/2020 03:02:29,10169,131,questionnaire-mwdx,,7016216,5c04facfd30e3200016df2e7,2028986,,complete,,5f747375b8ca3a01b7dc22f4,computer,Desktop or Laptop,Windows 10,Opera 70.0.3728.189,1366x768,1366x658,Test_Checkpoint,A. Info and Consent,198,,study_3_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,No,END QUESTIONNAIRE,27996
1,1601467421209,30/09/2020 12:03:41,1601467419504,1,30/09/2020 13:03:39,10169,131,questionnaire-mwdx,,7016286,54876fe7fdf99b03efa64374,2028995,,complete,,5f74736da64ee70105b6ca20,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1242x568,Test_Checkpoint,A. Info and Consent,198,Grey_RFG,study_1_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,No,BEGIN QUESTIONNAIRE,
2,1601467548828,30/09/2020 12:05:48,1601467547138,1,30/09/2020 13:05:47,10169,131,questionnaire-mwdx,,7016286,54876fe7fdf99b03efa64374,2028995,,complete,,5f74736da64ee70105b6ca20,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1242x568,Test_Checkpoint,A. Info and Consent,198,Grey_RFG,study_1_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,No,consent_1,I confirm that I have read and understood the information provided above and have had the opportunity to ask questions.
3,1601467548937,30/09/2020 12:05:48,1601467547141,1,30/09/2020 13:05:47,10169,131,questionnaire-mwdx,,7016286,54876fe7fdf99b03efa64374,2028995,,complete,,5f74736da64ee70105b6ca20,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1242x568,Test_Checkpoint,A. Info and Consent,198,Grey_RFG,study_1_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,No,consent_1-quantised,1
4,1601467548937,30/09/2020 12:05:48,1601467547142,1,30/09/2020 13:05:47,10169,131,questionnaire-mwdx,,7016286,54876fe7fdf99b03efa64374,2028995,,complete,,5f74736da64ee70105b6ca20,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1242x568,Test_Checkpoint,A. Info and Consent,198,Grey_RFG,study_1_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,No,consent_2,I understand that my participation is voluntary and that I am free to withdraw at any time.
5,1601467548937,30/09/2020 12:05:48,1601467547142,1,30/09/2020 13:05:47,10169,131,questionnaire-mwdx,,7016286,54876fe7fdf99b03efa64374,2028995,,complete,,5f74736da64ee70105b6ca20,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1242x568,Test_Checkpoint,A. Info and Consent,198,Grey_RFG,study_1_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,No,consent_2-quantised,1
6,1601467548937,30/09/2020 12:05:48,1601467547142,1,30/09/2020 13:05:47,10169,131,questionnaire-mwdx,,7016286,54876fe7fdf99b03efa64374,2028995,,complete,,5f74736da64ee70105b6ca20,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1242x568,Test_Checkpoint,A. Info and Consent,198,Grey_RFG,study_1_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,No,consent_3,I confirm that I am aged 18 or over and that I agree to take part in this study.
7,1601467548937,30/09/2020 12:05:48,1601467547143,1,30/09/2020 13:05:47,10169,131,questionnaire-mwdx,,7016286,54876fe7fdf99b03efa64374,2028995,,complete,,5f74736da64ee70105b6ca20,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1242x568,Test_Checkpoint,A. Info and Consent,198,Grey_RFG,study_1_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,No,consent_3-quantised,1
8,1601467548937,30/09/2020 12:05:48,1601467547144,1,30/09/2020 13:05:47,10169,131,questionnaire-mwdx,,7016286,54876fe7fdf99b03efa64374,2028995,,complete,,5f74736da64ee70105b6ca20,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1242x568,Test_Checkpoint,A. Info and Consent,198,Grey_RFG,study_1_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,No,END QUESTIONNAIRE,127641
1,1601467440715,30/09/2020 12:04:00,1601467440480,1,30/09/2020 13:04:00,10169,131,questionnaire-mwdx,,7016293,5f41622c14f78c2fc7979f9f,2028997,,complete,,5f74736ce30c2e01c0d794fb,computer,Desktop or Laptop,Windows 10,Firefox 81.0,1366x768,954x648,Test_Checkpoint,A. Info and Consent,198,,study_6_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFG,,,,,No,BEGIN QUESTIONNAIRE,
2,1601467502258,30/09/2020 12:05:02,1601467502028,1,30/09/2020 13:05:02,10169,131,questionnaire-mwdx,,7016293,5f41622c14f78c2fc7979f9f,2028997,,complete,,5f74736ce30c2e01c0d794fb,computer,Desktop or Laptop,Windows 10,Firefox 81.0,1366x768,954x648,Test_Checkpoint,A. Info and Consent,198,,study_6_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFG,,,,,No,consent_1,I confirm that I have read and understood the information provided above and have had the opportunity to ask questions.
3,1601467502589,30/09/2020 12:05:02,1601467502043,1,30/09/2020 13:05:02,10169,131,questionnaire-mwdx,,7016293,5f41622c14f78c2fc7979f9f,2028997,,complete,,5f74736ce30c2e01c0d794fb,computer,Desktop or Laptop,Windows 10,Firefox 81.0,1366x768,954x648,Test_Checkpoint,A. Info and Consent,198,,study_6_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFG,,,,,No,consent_1-quantised,1
4,1601467502589,30/09/2020 12:05:02,1601467502043,1,30/09/2020 13:05:02,10169,131,questionnaire-mwdx,,7016293,5f41622c14f78c2fc7979f9f,2028997,,complete,,5f74736ce30c2e01c0d794fb,computer,Desktop or Laptop,Windows 10,Firefox 81.0,1366x768,954x648,Test_Checkpoint,A. Info and Consent,198,,study_6_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFG,,,,,No,consent_2,I understand that my participation is voluntary and that I am free to withdraw at any time.
5,1601467502589,30/09/2020 12:05:02,1601467502044,1,30/09/2020 13:05:02,10169,131,questionnaire-mwdx,,7016293,5f41622c14f78c2fc7979f9f,2028997,,complete,,5f74736ce30c2e01c0d794fb,computer,Desktop or Laptop,Windows 10,Firefox 81.0,1366x768,954x648,Test_Checkpoint,A. Info and Consent,198,,study_6_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFG,,,,,No,consent_2-quantised,1
6,1601467502589,30/09/2020 12:05:02,1601467502045,1,30/09/2020 13:05:02,10169,131,questionnaire-mwdx,,7016293,5f41622c14f78c2fc7979f9f,2028997,,complete,,5f74736ce30c2e01c0d794fb,computer,Desktop or Laptop,Windows 10,Firefox 81.0,1366x768,954x648,Test_Checkpoint,A. Info and Consent,198,,study_6_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFG,,,,,No,consent_3,I confirm that I am aged 18 or over and that I agree to take part in this study.
7,1601467502589,30/09/2020 12:05:02,1601467502045,1,30/09/2020 13:05:02,10169,131,questionnaire-mwdx,,7016293,5f41622c14f78c2fc7979f9f,2028997,,complete,,5f74736ce30c2e01c0d794fb,computer,Desktop or Laptop,Windows 10,Firefox 81.0,1366x768,954x648,Test_Checkpoint,A. Info and Consent,198,,study_6_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFG,,,,,No,consent_3-quantised,1
8,1601467502589,30/09/2020 12:05:02,1601467502045,1,30/09/2020 13:05:02,10169,131,questionnaire-mwdx,,7016293,5f41622c14f78c2fc7979f9f,2028997,,complete,,5f74736ce30c2e01c0d794fb,computer,Desktop or Laptop,Windows 10,Firefox 81.0,1366x768,954x648,Test_Checkpoint,A. Info and Consent,198,,study_6_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFG,,,,,No,END QUESTIONNAIRE,61565
1,1601467449141,30/09/2020 12:04:09,1601467448407,1,30/09/2020 13:04:08,10169,131,questionnaire-mwdx,,7016298,5c345ebad4f77a0001a91ec0,2028999,,complete,,5f74742fe42d410160c091f2,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1536x864,1536x682,Test_Checkpoint,A. Info and Consent,198,,study_6_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,No,BEGIN QUESTIONNAIRE,
2,1601467475139,30/09/2020 12:04:35,1601467474042,1,30/09/2020 13:04:34,10169,131,questionnaire-mwdx,,7016298,5c345ebad4f77a0001a91ec0,2028999,,complete,,5f74742fe42d410160c091f2,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1536x864,1536x682,Test_Checkpoint,A. Info and Consent,198,,study_6_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,No,consent_1,I confirm that I have read and understood the information provided above and have had the opportunity to ask questions.
3,1601467475217,30/09/2020 12:04:35,1601467474043,1,30/09/2020 13:04:34,10169,131,questionnaire-mwdx,,7016298,5c345ebad4f77a0001a91ec0,2028999,,complete,,5f74742fe42d410160c091f2,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1536x864,1536x682,Test_Checkpoint,A. Info and Consent,198,,study_6_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,No,consent_1-quantised,1
4,1601467475217,30/09/2020 12:04:35,1601467474043,1,30/09/2020 13:04:34,10169,131,questionnaire-mwdx,,7016298,5c345ebad4f77a0001a91ec0,2028999,,complete,,5f74742fe42d410160c091f2,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1536x864,1536x682,Test_Checkpoint,A. Info and Consent,198,,study_6_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,No,consent_2,I understand that my participation is voluntary and that I am free to withdraw at any time.
5,1601467475217,30/09/2020 12:04:35,1601467474043,1,30/09/2020 13:04:34,10169,131,questionnaire-mwdx,,7016298,5c345ebad4f77a0001a91ec0,2028999,,complete,,5f74742fe42d410160c091f2,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1536x864,1536x682,Test_Checkpoint,A. Info and Consent,198,,study_6_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,No,consent_2-quantised,1
6,1601467475217,30/09/2020 12:04:35,1601467474043,1,30/09/2020 13:04:34,10169,131,questionnaire-mwdx,,7016298,5c345ebad4f77a0001a91ec0,2028999,,complete,,5f74742fe42d410160c091f2,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1536x864,1536x682,Test_Checkpoint,A. Info and Consent,198,,study_6_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,No,consent_3,I confirm that I am aged 18 or over and that I agree to take part in this study.
7,1601467475217,30/09/2020 12:04:35,1601467474043,1,30/09/2020 13:04:34,10169,131,questionnaire-mwdx,,7016298,5c345ebad4f77a0001a91ec0,2028999,,complete,,5f74742fe42d410160c091f2,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1536x864,1536x682,Test_Checkpoint,A. Info and Consent,198,,study_6_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,No,consent_3-quantised,1
8,1601467475217,30/09/2020 12:04:35,1601467474043,1,30/09/2020 13:04:34,10169,131,questionnaire-mwdx,,7016298,5c345ebad4f77a0001a91ec0,2028999,,complete,,5f74742fe42d410160c091f2,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1536x864,1536x682,Test_Checkpoint,A. Info and Consent,198,,study_6_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,No,END QUESTIONNAIRE,25636
1,1601467451472,30/09/2020 12:04:11,1601467439256,1,30/09/2020 13:03:59,10169,131,questionnaire-mwdx,,7016301,5afca0f856fe2c000168f0be,2029001,,complete,,5f74742b79b194016656c849,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,958x927,Test_Checkpoint,A. Info and Consent,198,,study_2_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,No,BEGIN QUESTIONNAIRE,
2,1601467465362,30/09/2020 12:04:25,1601467453232,1,30/09/2020 13:04:13,10169,131,questionnaire-mwdx,,7016301,5afca0f856fe2c000168f0be,2029001,,complete,,5f74742b79b194016656c849,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,958x927,Test_Checkpoint,A. Info and Consent,198,,study_2_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,No,consent_1,I confirm that I have read and understood the information provided above and have had the opportunity to ask questions.
3,1601467465425,30/09/2020 12:04:25,1601467453233,1,30/09/2020 13:04:13,10169,131,questionnaire-mwdx,,7016301,5afca0f856fe2c000168f0be,2029001,,complete,,5f74742b79b194016656c849,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,958x927,Test_Checkpoint,A. Info and Consent,198,,study_2_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,No,consent_1-quantised,1
